date_YYMMDD,source,production_m3,service_hours,country,
2021/05/26,kyoga,23917.00,21.24,uganda,
2021/05/27,victoria,21315.00,23.85,uganda,
2021/05/28,kyoga,22511.00,23.54,uganda,
2021/05/29,kyoga,22221.00,20.59,uganda,
2021/05/30,kyoga,19952.00,20.04,uganda,
2021/05/31,victoria,22361.00,23.01,uganda,
2021/06/01,kyoga,23408.00,22.92,uganda,
2021/06/02,victoria,22941.00,21.37,uganda,
2021/06/03,kyoga,23820.00,23.76,uganda,
2021/06/04,kyoga,24644.00,20.69,uganda,
2021/06/05,kyoga,24737.00,22.18,uganda,
2021/06/06,kyoga,25963.00,21.39,uganda,
2021/06/07,victoria,27982.00,21.43,uganda,
2021/06/08,victoria,23386.00,20.49,uganda,
2021/06/09,victoria,23078.00,22.25,uganda,
2021/06/10,victoria,17830.00,20.91,uganda,
2021/06/11,kyoga,30303.00,21.05,uganda,
2021/06/12,kyoga,22546.00,20.58,uganda,
2021/06/13,kyoga,26230.00,22.39,uganda,
2021/06/14,victoria,23497.00,21.68,uganda,
2021/06/15,victoria,21619.00,22.08,uganda,
2021/06/16,kyoga,26386.00,20.79,uganda,
2021/06/17,victoria,23833.00,21.87,uganda,
2021/06/18,kyoga,20937.00,23.61,uganda,
2021/06/19,kyoga,24322.00,21.89,uganda,
2021/06/20,kyoga,23025.00,13.94,uganda,
2021/06/21,kyoga,21433.00,21.36,uganda,
2021/06/22,victoria,24216.00,20.31,uganda,
2021/06/23,kyoga,24787.00,20.72,uganda,
2021/06/24,kyoga,21507.00,20.54,uganda,
2021/06/25,kyoga,25872.00,21.37,uganda,
2021/06/26,victoria,19600.00,21.44,uganda,
2021/06/27,kyoga,23383.00,23.44,uganda,
2021/06/28,victoria,24753.00,21.44,uganda,
2021/06/29,kyoga,22952.00,15.68,uganda,
2021/06/30,kyoga,31968.00,21.51,uganda,
2021/07/01,kyoga,24951.00,20.17,uganda,
2021/07/02,victoria,21979.00,20.28,uganda,
2021/07/03,victoria,24844.00,20.61,uganda,
2021/07/04,victoria,23202.00,21.22,uganda,
2021/07/05,victoria,25749.00,23.86,uganda,
2021/07/06,victoria,20988.00,21.92,uganda,
2021/07/07,victoria,19107.00,20.57,uganda,
2021/07/08,kyoga,20983.00,22.79,uganda,
2021/07/09,victoria,23637.00,18.46,uganda,
2021/07/10,kyoga,22636.00,20.95,uganda,
2021/07/11,victoria,24204.00,23.98,uganda,
2021/07/12,victoria,24716.00,23.06,uganda,
2021/07/13,victoria,23972.00,23.85,uganda,
2021/07/14,victoria,20628.00,23.32,uganda,
2021/07/15,victoria,24194.00,21.04,uganda,
2021/07/16,victoria,21106.00,21.80,uganda,
2021/07/17,victoria,21374.00,21.36,uganda,
2021/07/18,kyoga,24014.00,21.66,uganda,
2021/07/19,kyoga,23216.00,21.44,uganda,
2021/07/20,victoria,22846.00,20.61,uganda,
2021/07/21,kyoga,21013.00,21.22,uganda,
2021/07/22,victoria,23720.00,23.78,uganda,
2021/07/23,victoria,21763.00,22.49,uganda,
2021/07/24,victoria,21801.00,22.23,uganda,
2021/07/25,kyoga,21339.00,21.14,uganda,
2021/07/26,victoria,23204.00,21.57,uganda,
2021/07/27,kyoga,27637.00,22.30,uganda,
2021/07/28,kyoga,20046.00,22.94,uganda,
2021/07/29,victoria,20317.00,22.13,uganda,
2021/07/30,victoria,22805.00,20.23,uganda,
2021/07/31,kyoga,22604.00,23.72,uganda,
2021/08/01,kyoga,19012.00,20.57,uganda,
2021/08/02,kyoga,18494.00,22.18,uganda,
2021/08/03,victoria,20257.00,22.88,uganda,
2021/08/04,victoria,19277.00,21.20,uganda,
2021/08/05,victoria,22384.00,21.50,uganda,
2021/08/06,victoria,21452.00,22.01,uganda,
2021/08/07,kyoga,24626.00,21.76,uganda,
2021/08/08,victoria,15863.00,21.25,uganda,
2021/08/09,kyoga,19885.00,20.19,uganda,
2021/08/10,kyoga,23925.00,21.79,uganda,
2021/08/11,victoria,24624.00,23.38,uganda,
2021/08/12,kyoga,21871.00,21.77,uganda,
2021/08/13,victoria,22623.00,20.83,uganda,
2021/08/14,victoria,21383.00,21.22,uganda,
2021/08/15,kyoga,23051.00,21.97,uganda,
2021/08/16,kyoga,33828.00,22.31,uganda,
2021/08/17,victoria,22735.00,21.49,uganda,
2021/08/18,victoria,22355.00,21.95,uganda,
2021/08/19,victoria,19153.00,18.28,uganda,
2021/08/20,victoria,21837.00,21.40,uganda,
2021/08/21,victoria,21619.00,21.91,uganda,
2021/08/22,victoria,24444.00,23.72,uganda,
2021/08/23,kyoga,19863.00,20.15,uganda,
2021/08/24,kyoga,25009.00,23.74,uganda,
2021/08/25,victoria,18903.00,21.01,uganda,
2021/08/26,victoria,24988.00,23.17,uganda,
2021/08/27,kyoga,20413.00,20.42,uganda,
2021/08/28,kyoga,24214.00,21.54,uganda,
2021/08/29,kyoga,26425.00,22.49,uganda,
2021/08/30,kyoga,21789.00,20.13,uganda,
2021/08/31,kyoga,20876.00,20.12,uganda,
2021/09/01,victoria,22648.00,20.05,uganda,
2021/09/02,victoria,21287.00,23.82,uganda,
2021/09/03,victoria,23399.00,20.36,uganda,
2021/09/04,victoria,26590.00,21.77,uganda,
2021/09/05,victoria,21779.00,22.85,uganda,
2021/09/06,kyoga,24128.00,21.69,uganda,
2021/09/07,victoria,24897.00,22.40,uganda,
2021/09/08,kyoga,18093.00,18.74,uganda,
2021/09/09,kyoga,26153.00,21.67,uganda,
2021/09/10,victoria,25501.00,23.54,uganda,
2021/09/11,kyoga,22743.00,23.24,uganda,
2021/09/12,victoria,22164.00,22.44,uganda,
2021/09/13,kyoga,23232.00,21.30,uganda,
2021/09/14,victoria,24171.00,20.29,uganda,
2021/09/15,kyoga,21491.00,21.13,uganda,
2021/09/16,victoria,24314.00,21.07,uganda,
2021/09/17,kyoga,21012.00,21.50,uganda,
2021/09/18,kyoga,24848.00,22.30,uganda,
2021/09/19,victoria,20963.00,20.12,uganda,
2021/09/20,victoria,24557.00,20.78,uganda,
2021/09/21,victoria,20059.00,22.12,uganda,
2021/09/22,victoria,25811.00,23.68,uganda,
2021/09/23,kyoga,24650.00,22.72,uganda,
2021/09/24,kyoga,22673.00,21.55,uganda,
2021/09/25,kyoga,21508.00,23.21,uganda,
2021/09/26,kyoga,22519.00,23.59,uganda,
2021/09/27,victoria,22683.00,21.49,uganda,
2021/09/28,victoria,24254.00,20.92,uganda,
2021/09/29,kyoga,26005.00,21.86,uganda,
2021/09/30,kyoga,21499.00,20.01,uganda,
2021/10/01,kyoga,20698.00,20.82,uganda,
2021/10/02,kyoga,24147.00,23.61,uganda,
2021/10/03,kyoga,25132.00,22.43,uganda,
2021/10/04,victoria,19312.00,17.62,uganda,
2021/10/05,victoria,22716.00,21.34,uganda,
2021/10/06,victoria,22074.00,23.24,uganda,
2021/10/07,kyoga,20573.00,22.70,uganda,
2021/10/08,kyoga,25737.00,23.58,uganda,
2021/10/09,victoria,22124.00,22.98,uganda,
2021/10/10,kyoga,25037.00,22.38,uganda,
2021/10/11,victoria,18552.00,21.11,uganda,
2021/10/12,victoria,22388.00,22.92,uganda,
2021/10/13,kyoga,21119.00,20.39,uganda,
2021/10/14,kyoga,22843.00,20.41,uganda,
2021/10/15,victoria,22568.00,23.44,uganda,
2021/10/16,victoria,19908.00,18.16,uganda,
2021/10/17,kyoga,20310.00,22.28,uganda,
2021/10/18,kyoga,22632.00,21.30,uganda,
2021/10/19,victoria,25326.00,22.44,uganda,
2021/10/20,victoria,23161.00,21.90,uganda,
2021/10/21,victoria,22186.00,21.82,uganda,
2021/10/22,victoria,23241.00,22.48,uganda,
2021/10/23,victoria,22780.00,22.04,uganda,
2021/10/24,kyoga,23142.00,23.83,uganda,
2021/10/25,victoria,22412.00,23.98,uganda,
2021/10/26,kyoga,25101.00,22.69,uganda,
2021/10/27,victoria,26892.00,23.46,uganda,
2021/10/28,kyoga,22432.00,21.96,uganda,
2021/10/29,victoria,23039.00,23.92,uganda,
2021/10/30,victoria,21593.00,21.10,uganda,
2021/10/31,kyoga,22745.00,21.34,uganda,
2021/11/01,kyoga,24088.00,21.24,uganda,
2021/11/02,victoria,22473.00,23.54,uganda,
2021/11/03,victoria,23005.00,23.97,uganda,
2021/11/04,kyoga,19018.00,19.06,uganda,
2021/11/05,victoria,22401.00,21.22,uganda,
2021/11/06,victoria,23633.00,20.04,uganda,
2021/11/07,kyoga,23163.00,23.29,uganda,
2021/11/08,kyoga,23383.00,20.75,uganda,
2021/11/09,kyoga,20013.00,23.47,uganda,
2021/11/10,kyoga,24603.00,20.43,uganda,
2021/11/11,victoria,23749.00,21.50,uganda,
2021/11/12,kyoga,16616.00,19.35,uganda,
2021/11/13,victoria,21157.00,20.93,uganda,
2021/11/14,victoria,23136.00,21.37,uganda,
2021/11/15,kyoga,21804.00,23.48,uganda,
2021/11/16,kyoga,25159.00,21.07,uganda,
2021/11/17,kyoga,23710.00,20.33,uganda,
2021/11/18,kyoga,24716.00,21.04,uganda,
2021/11/19,victoria,20611.00,23.51,uganda,
2021/11/20,kyoga,36624.00,20.53,uganda,
2021/11/21,victoria,23144.00,20.20,uganda,
2021/11/22,victoria,22225.00,22.37,uganda,
2021/11/23,kyoga,21869.00,21.90,uganda,
2021/11/24,victoria,22020.00,23.41,uganda,
2021/11/25,victoria,22911.00,21.90,uganda,
2021/11/26,kyoga,17288.00,19.73,uganda,
2021/11/27,kyoga,24015.00,22.21,uganda,
2021/11/28,victoria,21660.00,21.66,uganda,
2021/11/29,kyoga,23502.00,23.42,uganda,
2021/11/30,kyoga,21348.00,23.76,uganda,
2021/12/01,victoria,23048.00,21.16,uganda,
2021/12/02,victoria,22963.00,20.88,uganda,
2021/12/03,kyoga,25730.00,20.85,uganda,
2021/12/04,kyoga,20945.00,23.57,uganda,
2021/12/05,kyoga,18793.00,17.51,uganda,
2021/12/06,victoria,23152.00,22.26,uganda,
2021/12/07,kyoga,21293.00,23.28,uganda,
2021/12/08,victoria,23206.00,22.99,uganda,
2021/12/09,kyoga,22897.00,22.38,uganda,
2021/12/10,victoria,24072.00,21.32,uganda,
2021/12/11,kyoga,23695.00,12.07,uganda,
2021/12/12,victoria,22344.00,23.02,uganda,
2021/12/13,kyoga,16148.00,21.81,uganda,
2021/12/14,victoria,22768.00,21.45,uganda,
2021/12/15,kyoga,23065.00,20.57,uganda,
2021/12/16,victoria,22142.00,23.49,uganda,
2021/12/17,victoria,20595.00,23.79,uganda,
2021/12/18,victoria,25944.00,20.46,uganda,
2021/12/19,victoria,19630.00,20.28,uganda,
2021/12/20,kyoga,22481.00,20.41,uganda,
2021/12/21,victoria,22740.00,23.91,uganda,
2021/12/22,kyoga,22750.00,22.68,uganda,
2021/12/23,kyoga,19518.00,21.90,uganda,
2021/12/24,victoria,18787.00,19.57,uganda,
2021/12/25,kyoga,19470.00,21.57,uganda,
2021/12/26,victoria,23512.00,23.61,uganda,
2021/12/27,victoria,22542.00,23.74,uganda,
2021/12/28,victoria,24646.00,21.98,uganda,
2021/12/29,victoria,25610.00,23.03,uganda,
2021/12/30,kyoga,23178.00,22.30,uganda,
2021/12/31,victoria,21968.00,21.91,uganda,
2022/01/01,kyoga,21418.00,20.50,uganda,
2022/01/02,kyoga,20820.00,21.81,uganda,
2022/01/03,kyoga,20644.00,23.45,uganda,
2022/01/04,victoria,22553.00,21.11,uganda,
2022/01/05,kyoga,20011.00,23.31,uganda,
2022/01/06,kyoga,21359.00,20.93,uganda,
2022/01/07,victoria,20885.00,22.67,uganda,
2022/01/08,kyoga,20709.00,22.10,uganda,
2022/01/09,victoria,22599.00,20.63,uganda,
2022/01/10,kyoga,19367.00,20.93,uganda,
2022/01/11,victoria,24037.00,21.72,uganda,
2022/01/12,kyoga,22319.00,22.10,uganda,
2022/01/13,kyoga,21358.00,20.91,uganda,
2022/01/14,victoria,22009.00,21.81,uganda,
2022/01/15,kyoga,20829.00,22.54,uganda,
2022/01/16,kyoga,21924.00,22.70,uganda,
2022/01/17,victoria,22070.00,22.52,uganda,
2022/01/18,victoria,22502.00,22.49,uganda,
2022/01/19,kyoga,22040.00,21.45,uganda,
2022/01/20,kyoga,20871.00,23.31,uganda,
2022/01/21,victoria,25475.00,20.66,uganda,
2022/01/22,victoria,23947.00,21.26,uganda,
2022/01/23,kyoga,19877.00,18.84,uganda,
2022/01/24,kyoga,20228.00,22.07,uganda,
2022/01/25,victoria,19348.00,20.03,uganda,
2022/01/26,kyoga,20080.00,21.94,uganda,
2022/01/27,kyoga,23838.00,21.01,uganda,
2022/01/28,kyoga,24071.00,23.56,uganda,
2022/01/29,kyoga,22483.00,21.47,uganda,
2022/01/30,victoria,23226.00,22.11,uganda,
2022/01/31,victoria,22844.00,23.24,uganda,
2022/02/01,kyoga,27475.00,23.68,uganda,
2022/02/02,victoria,23049.00,23.17,uganda,
2022/02/03,kyoga,23504.00,22.81,uganda,
2022/02/04,victoria,25884.00,21.56,uganda,
2022/02/05,victoria,22967.00,23.63,uganda,
2022/02/06,victoria,20315.00,21.05,uganda,
2022/02/07,victoria,22604.00,22.00,uganda,
2022/02/08,kyoga,25782.00,20.90,uganda,
2022/02/09,victoria,23068.00,22.73,uganda,
2022/02/10,victoria,21259.00,22.14,uganda,
2022/02/11,victoria,21471.00,20.37,uganda,
2022/02/12,kyoga,23002.00,23.18,uganda,
2022/02/13,kyoga,20432.00,22.97,uganda,
2022/02/14,victoria,18141.00,19.97,uganda,
2022/02/15,kyoga,22254.00,23.52,uganda,
2022/02/16,victoria,23562.00,21.32,uganda,
2022/02/17,kyoga,21816.00,22.95,uganda,
2022/02/18,kyoga,24700.00,21.23,uganda,
2022/02/19,kyoga,24655.00,20.33,uganda,
2022/02/20,kyoga,20774.00,21.51,uganda,
2022/02/21,kyoga,22673.00,22.46,uganda,
2022/02/22,kyoga,21244.00,20.95,uganda,
2022/02/23,kyoga,19689.00,19.52,uganda,
2022/02/24,victoria,22381.00,22.41,uganda,
2022/02/25,kyoga,23252.00,21.09,uganda,
2022/02/26,victoria,24595.00,23.78,uganda,
2022/02/27,victoria,26126.00,22.40,uganda,
2022/02/28,victoria,21833.00,20.18,uganda,
2022/03/01,victoria,21554.00,20.84,uganda,
2022/03/02,victoria,20374.00,20.93,uganda,
2022/03/03,victoria,19467.00,21.52,uganda,
2022/03/04,kyoga,19197.00,21.91,uganda,
2022/03/05,victoria,19784.00,20.65,uganda,
2022/03/06,victoria,23019.00,23.95,uganda,
2022/03/07,victoria,24689.00,22.59,uganda,
2022/03/08,victoria,25243.00,23.58,uganda,
2022/03/09,victoria,22594.00,23.48,uganda,
2022/03/10,kyoga,23604.00,22.25,uganda,
2022/03/11,kyoga,22387.00,22.07,uganda,
2022/03/12,victoria,20405.00,15.94,uganda,
2022/03/13,victoria,21194.00,20.81,uganda,
2022/03/14,kyoga,22014.00,23.27,uganda,
2022/03/15,kyoga,30878.00,22.09,uganda,
2022/03/16,victoria,20875.00,17.90,uganda,
2022/03/17,victoria,24832.00,23.90,uganda,
2022/03/18,kyoga,24177.00,21.12,uganda,
2022/03/19,victoria,23691.00,20.03,uganda,
2022/03/20,victoria,22071.00,23.25,uganda,
2022/03/21,victoria,24066.00,22.61,uganda,
2022/03/22,kyoga,22352.00,21.33,uganda,
2022/03/23,kyoga,22157.00,22.72,uganda,
2022/03/24,victoria,22245.00,23.29,uganda,
2022/03/25,kyoga,21080.00,21.40,uganda,
2022/03/26,kyoga,22232.00,20.90,uganda,
2022/03/27,victoria,22914.00,23.74,uganda,
2022/03/28,kyoga,21338.00,21.30,uganda,
2022/03/29,victoria,22950.00,16.84,uganda,
2022/03/30,victoria,22757.00,20.96,uganda,
2022/03/31,kyoga,21899.00,22.14,uganda,
2022/04/01,kyoga,24590.00,21.32,uganda,
2022/04/02,kyoga,21356.00,22.15,uganda,
2022/04/03,kyoga,25189.00,22.72,uganda,
2022/04/04,kyoga,25600.00,22.82,uganda,
2022/04/05,kyoga,23205.00,20.16,uganda,
2022/04/06,victoria,23584.00,21.67,uganda,
2022/04/07,victoria,22809.00,21.05,uganda,
2022/04/08,victoria,22679.00,21.55,uganda,
2022/04/09,kyoga,21442.00,20.50,uganda,
2022/04/10,victoria,21900.00,21.90,uganda,
2022/04/11,kyoga,20269.00,23.61,uganda,
2022/04/12,kyoga,20104.00,23.02,uganda,
2022/04/13,kyoga,24736.00,20.30,uganda,
2022/04/14,kyoga,21973.00,23.65,uganda,
2022/04/15,victoria,26204.00,21.13,uganda,
2022/04/16,victoria,26103.00,22.09,uganda,
2022/04/17,kyoga,26077.00,14.52,uganda,
2022/04/18,victoria,19758.00,19.05,uganda,
2022/04/19,kyoga,21305.00,21.41,uganda,
2022/04/20,victoria,23576.00,21.71,uganda,
2022/04/21,kyoga,23665.00,20.99,uganda,
2022/04/22,victoria,20570.00,22.91,uganda,
2022/04/23,victoria,25124.00,22.81,uganda,
2022/04/24,victoria,22699.00,21.31,uganda,
2022/04/25,victoria,21979.00,23.66,uganda,
2022/04/26,victoria,22675.00,21.72,uganda,
2022/04/27,kyoga,23445.00,21.59,uganda,
2022/04/28,kyoga,24040.00,23.11,uganda,
2022/04/29,victoria,19948.00,19.53,uganda,
2022/04/30,kyoga,21765.00,21.21,uganda,
2022/05/01,kyoga,22211.00,21.59,uganda,
2022/05/02,kyoga,21502.00,20.35,uganda,
2022/05/03,kyoga,23445.00,21.19,uganda,
2022/05/04,kyoga,23757.00,20.55,uganda,
2022/05/05,kyoga,24452.00,23.24,uganda,
2022/05/06,kyoga,28081.00,22.02,uganda,
2022/05/07,victoria,20517.00,23.96,uganda,
2022/05/08,kyoga,23757.00,23.35,uganda,
2022/05/09,kyoga,23616.00,22.11,uganda,
2022/05/10,victoria,21987.00,20.30,uganda,
2022/05/11,victoria,19843.00,20.87,uganda,
2022/05/12,victoria,19837.00,20.08,uganda,
2022/05/13,kyoga,23402.00,22.85,uganda,
2022/05/14,kyoga,23607.00,22.03,uganda,
2022/05/15,kyoga,18222.00,19.42,uganda,
2022/05/16,kyoga,22247.00,20.15,uganda,
2022/05/17,victoria,22388.00,20.04,uganda,
2022/05/18,kyoga,21951.00,21.22,uganda,
2022/05/19,victoria,21886.00,22.21,uganda,
2022/05/20,victoria,24728.00,21.01,uganda,
2022/05/21,kyoga,21562.00,21.48,uganda,
2022/05/22,kyoga,28632.00,23.72,uganda,
2022/05/23,victoria,24822.00,21.31,uganda,
2022/05/24,kyoga,23270.00,22.58,uganda,
2022/05/25,kyoga,21664.00,23.98,uganda,
2022/05/26,victoria,26436.00,23.13,uganda,
2022/05/27,victoria,26141.00,20.39,uganda,
2022/05/28,victoria,23811.00,22.63,uganda,
2022/05/29,kyoga,24898.00,22.42,uganda,
2022/05/30,victoria,24418.00,23.79,uganda,
2022/05/31,victoria,21813.00,23.86,uganda,
2022/06/01,victoria,24039.00,22.43,uganda,
2022/06/02,victoria,20653.00,23.20,uganda,
2022/06/03,kyoga,23872.00,21.17,uganda,
2022/06/04,victoria,22419.00,20.43,uganda,
2022/06/05,victoria,21125.00,20.31,uganda,
2022/06/06,victoria,22615.00,23.65,uganda,
2022/06/07,victoria,21958.00,20.93,uganda,
2022/06/08,victoria,20440.00,21.04,uganda,
2022/06/09,victoria,23011.00,20.98,uganda,
2022/06/10,kyoga,20326.00,21.66,uganda,
2022/06/11,victoria,24176.00,21.55,uganda,
2022/06/12,kyoga,28972.00,20.45,uganda,
2022/06/13,kyoga,21503.00,15.69,uganda,
2022/06/14,kyoga,21354.00,23.45,uganda,
2022/06/15,victoria,22801.00,22.48,uganda,
2022/06/16,victoria,22385.00,22.74,uganda,
2022/06/17,victoria,22963.00,23.93,uganda,
2022/06/18,kyoga,21198.00,20.10,uganda,
2022/06/19,victoria,23580.00,23.98,uganda,
2022/06/20,kyoga,21159.00,22.54,uganda,
2022/06/21,kyoga,22574.00,22.86,uganda,
2022/06/22,victoria,23136.00,23.34,uganda,
2022/06/23,victoria,25060.00,20.69,uganda,
2022/06/24,kyoga,19216.00,21.13,uganda,
2022/06/25,victoria,19616.00,18.59,uganda,
2022/06/26,kyoga,25833.00,20.57,uganda,
2022/06/27,victoria,24516.00,22.17,uganda,
2022/06/28,kyoga,25494.00,20.51,uganda,
2022/06/29,kyoga,23357.00,22.97,uganda,
2022/06/30,victoria,21407.00,22.32,uganda,
2022/07/01,victoria,22413.00,21.94,uganda,
2022/07/02,kyoga,18555.00,7.12,uganda,
2022/07/03,victoria,21604.00,23.35,uganda,
2022/07/04,kyoga,26597.00,23.50,uganda,
2022/07/05,kyoga,24159.00,22.34,uganda,
2022/07/06,kyoga,18281.00,20.96,uganda,
2022/07/07,victoria,22998.00,22.99,uganda,
2022/07/08,victoria,23498.00,23.60,uganda,
2022/07/09,victoria,21902.00,23.11,uganda,
2022/07/10,victoria,23872.00,23.94,uganda,
2022/07/11,victoria,23888.00,21.03,uganda,
2022/07/12,victoria,24178.00,22.21,uganda,
2022/07/13,kyoga,20539.00,20.63,uganda,
2022/07/14,victoria,23613.00,21.37,uganda,
2022/07/15,kyoga,25082.00,22.28,uganda,
2022/07/16,kyoga,24356.00,20.82,uganda,
2022/07/17,victoria,22482.00,23.55,uganda,
2022/07/18,kyoga,18833.00,19.80,uganda,
2022/07/19,kyoga,19257.00,18.08,uganda,
2022/07/20,kyoga,23067.00,22.06,uganda,
2022/07/21,kyoga,22816.00,23.26,uganda,
2022/07/22,victoria,21166.00,20.39,uganda,
2022/07/23,victoria,22803.00,22.04,uganda,
2022/07/24,victoria,20875.00,20.34,uganda,
2022/07/25,victoria,26453.00,21.04,uganda,
2022/07/26,victoria,22767.00,20.52,uganda,
2022/07/27,victoria,21606.00,22.18,uganda,
2022/07/28,kyoga,22070.00,23.34,uganda,
2022/07/29,kyoga,23400.00,21.78,uganda,
2022/07/30,kyoga,23059.00,22.95,uganda,
2022/07/31,kyoga,22132.00,21.41,uganda,
2022/08/01,victoria,25164.00,22.44,uganda,
2022/08/02,victoria,22971.00,22.97,uganda,
2022/08/03,victoria,22846.00,23.88,uganda,
2022/08/04,victoria,22670.00,21.34,uganda,
2022/08/05,victoria,25360.00,20.68,uganda,
2022/08/06,kyoga,25638.00,23.38,uganda,
2022/08/07,kyoga,22229.00,21.63,uganda,
2022/08/08,victoria,22218.00,20.51,uganda,
2022/08/09,kyoga,21807.00,23.60,uganda,
2022/08/10,kyoga,24713.00,21.40,uganda,
2022/08/11,victoria,19154.00,20.98,uganda,
2022/08/12,kyoga,22211.00,22.52,uganda,
2022/08/13,kyoga,21927.00,20.76,uganda,
2022/08/14,victoria,26043.00,23.87,uganda,
2022/08/15,kyoga,19652.00,21.98,uganda,
2022/08/16,kyoga,22312.00,23.54,uganda,
2022/08/17,kyoga,18914.00,18.96,uganda,
2022/08/18,kyoga,22374.00,21.50,uganda,
2022/08/19,victoria,23623.00,23.94,uganda,
2022/08/20,kyoga,22204.00,21.39,uganda,
2022/08/21,kyoga,26038.00,23.91,uganda,
2022/08/22,victoria,20202.00,23.91,uganda,
2022/08/23,kyoga,21777.00,23.34,uganda,
2022/08/24,kyoga,25379.00,22.34,uganda,
2022/08/25,kyoga,23342.00,23.28,uganda,
2022/08/26,kyoga,20226.00,22.07,uganda,
2022/08/27,kyoga,21666.00,22.10,uganda,
2022/08/28,victoria,20903.00,20.24,uganda,
2022/08/29,victoria,26951.00,20.07,uganda,
2022/08/30,kyoga,22118.00,22.93,uganda,
2022/08/31,victoria,20648.00,23.65,uganda,
2022/09/01,kyoga,24719.00,23.73,uganda,
2022/09/02,victoria,18944.00,18.24,uganda,
2022/09/03,victoria,23297.00,23.43,uganda,
2022/09/04,kyoga,24220.00,23.98,uganda,
2022/09/05,victoria,19902.00,22.26,uganda,
2022/09/06,victoria,24460.00,23.16,uganda,
2022/09/07,victoria,21483.00,23.66,uganda,
2022/09/08,victoria,22194.00,21.20,uganda,
2022/09/09,kyoga,24201.00,21.52,uganda,
2022/09/10,kyoga,24317.00,22.36,uganda,
2022/09/11,victoria,21492.00,21.10,uganda,
2022/09/12,kyoga,23913.00,23.26,uganda,
2022/09/13,victoria,19044.00,20.41,uganda,
2022/09/14,victoria,23660.00,21.70,uganda,
2022/09/15,kyoga,19576.00,21.49,uganda,
2022/09/16,victoria,22729.00,20.91,uganda,
2022/09/17,kyoga,18557.00,20.22,uganda,
2022/09/18,victoria,23804.00,21.03,uganda,
2022/09/19,kyoga,23268.00,22.63,uganda,
2022/09/20,victoria,24031.00,22.58,uganda,
2022/09/21,kyoga,23034.00,20.92,uganda,
2022/09/22,kyoga,21469.00,22.27,uganda,
2022/09/23,victoria,24390.00,21.55,uganda,
2022/09/24,victoria,18611.00,18.93,uganda,
2022/09/25,kyoga,25964.00,22.15,uganda,
2022/09/26,kyoga,21083.00,23.50,uganda,
2022/09/27,victoria,22482.00,22.97,uganda,
2022/09/28,kyoga,20140.00,21.90,uganda,
2022/09/29,kyoga,23572.00,22.62,uganda,
2022/09/30,kyoga,26837.00,21.54,uganda,
2022/10/01,victoria,24025.00,23.77,uganda,
2022/10/02,kyoga,19991.00,22.13,uganda,
2022/10/03,victoria,21984.00,23.02,uganda,
2022/10/04,victoria,25307.00,22.53,uganda,
2022/10/05,victoria,20948.00,22.08,uganda,
2022/10/06,victoria,24797.00,21.14,uganda,
2022/10/07,victoria,24003.00,23.63,uganda,
2022/10/08,kyoga,22068.00,20.57,uganda,
2022/10/09,kyoga,21554.00,23.49,uganda,
2022/10/10,victoria,20463.00,20.73,uganda,
2022/10/11,kyoga,25035.00,22.63,uganda,
2022/10/12,victoria,22991.00,22.93,uganda,
2022/10/13,victoria,22225.00,21.15,uganda,
2022/10/14,victoria,22789.00,21.71,uganda,
2022/10/15,kyoga,23499.00,20.11,uganda,
2022/10/16,victoria,24490.00,20.75,uganda,
2022/10/17,kyoga,21353.00,22.33,uganda,
2022/10/18,kyoga,22639.00,21.62,uganda,
